right_hand_timestamp,right_hand_index,right_hand_accel_x,right_hand_accel_y,right_hand_accel_z,right_hand_gyro_x,right_hand_gyro_y,right_hand_gyro_z,right_hand_battery_percentage,left_hand_timestamp,left_hand_index,left_hand_accel_x,left_hand_accel_y,left_hand_accel_z,left_hand_gyro_x,left_hand_gyro_y,left_hand_gyro_z,left_hand_battery_percentage,right_leg_timestamp,right_leg_index,right_leg_accel_x,right_leg_accel_y,right_leg_accel_z,right_leg_gyro_x,right_leg_gyro_y,right_leg_gyro_z,right_leg_battery_percentage,ball_timestamp,ball_index,ball_accel_x,ball_accel_y,ball_accel_z,ball_gyro_x,ball_gyro_y,ball_gyro_z,ball_battery_percentage
3.969,76,8.6227,-6.3078,-9.6107,0.9938,0.6117,0.3079,75,3.406,65,6.8489,10.0838,-11.6033,0.0015,-0.3345,-0.5579,84,3.915,75,0.734,-0.0361,-23.1986,0.9501,0.9778,-0.3415,74,85240.27,1648339,1.2126,-2.5741,-3.1298,-0.7811,2.0372,1.6772,46
4.021,77,4.9437,-5.1983,-8.01,1.3213,0.3843,0.876,75,3.458,66,5.2347,8.6422,-10.7212,-0.5347,-0.2033,-0.4146,84,3.967,76,2.5008,4.0981,-24.4411,0.6139,0.0402,-0.6172,74,85240.322,1648340,1.2186,-2.7978,-3.4204,-0.868,2.1755,1.8998,46
4.073,78,0.239,-4.9015,-7.3909,1.4196,0.0276,1.1978,75,3.51,67,4.521,7.9417,-10.2947,-0.565,0.3586,-0.1384,84,4.019,77,4.2925,2.9238,-22.0721,0.3192,-0.2829,-0.3112,74,85240.373,1648341,0.3762,-2.1676,-1.8749,-0.8464,2.2764,2.0623,46
4.125,79,-2.5887,-3.5019,-5.484,1.7104,0.0694,1.5491,75,3.562,68,4.4325,7.4631,-10.0522,-1.0425,0.6881,0.0492,84,4.071,78,5.7059,2.1553,-19.5756,0.1361,-0.5496,-0.3693,74,85240.425,1648342,-4.957,2.3127,-5.9217,-0.9064,1.3797,1.7444,46
4.176,80,-3.2363,-1.3771,-2.3233,1.9227,0.4034,1.2938,75,3.613,69,4.4987,6.4895,-9.7422,-1.0225,1.1813,-0.0131,84,4.123,79,7.2127,2.0101,-17.7529,0.0009,-0.9759,-0.467,74,85240.477,1648343,-2.1703,2.15,-3.3924,-1.273,0.3438,1.7783,46
4.228,81,-2.5228,-4.5153,-4.3996,0.7259,0.9768,0.8284,75,3.665,70,3.8867,5.7909,-10.113,-0.9566,1.5413,0.0112,84,4.174,80,10.5299,1.8642,-14.9762,-0.0663,-1.3857,-0.8003,74,85240.528,1648344,-1.2634,1.8728,-3.8678,-1.607,-0.4121,1.8443,46
4.28,82,-2.0592,-4.5305,-11.1103,1.1801,0.158,0.1063,75,3.717,71,3.1347,6.8866,-9.3444,-0.5423,1.804,0.4115,84,4.226,81,12.9509,-0.6634,-9.3631,0.3448,-1.6847,-0.1898,74,85240.58,1648345,-0.4965,1.5891,-4.3352,-1.8507,-0.9639,1.8954,46
4.332,83,3.5547,1.2882,-5.5176,1.5357,-0.554,-0.5975,75,3.769,72,2.5144,7.5812,-9.2712,0.2632,1.9957,0.9563,84,4.278,82,12.6897,-2.1112,-9.8208,0.7516,-1.8264,0.5199,74,85240.632,1648346,-2.8028,2.9478,-0.9526,-0.6769,-1.3666,2.0591,46
4.383,84,-0.8336,-4.2087,-7.6869,0.6394,-0.8392,-0.9916,75,3.821,73,2.452,8.5632,-8.4229,0.1767,1.6149,1.1355,84,4.33,83,10.8922,-0.1432,-10.9875,-0.1267,-0.6547,1.0572,74,85240.684,1648347,-4.0576,4.0498,-0.0463,0.1799,-1.6605,2.1785,46
4.435,85,4.4492,-3.303,-8.5099,-0.2107,-0.4192,-0.1843,75,3.872,74,1.5483,9.0549,-9.1421,0.8007,0.7275,1.0555,84,4.381,84,10.93,0.8027,-11.7507,0.4105,0.2006,1.4493,74,85240.736,1648348,-4.922,4.9541,0.61,0.8052,-1.875,2.2656,46
4.487,86,8.3048,-1.3423,-6.5349,0.5206,-0.9753,0.4406,75,3.924,75,5.211,11.3397,-8.9554,-0.0516,0.1925,0.7853,84,4.433,85,11.3198,4.0947,-12.6929,-0.3497,0.8247,1.7355,74,85240.787,1648349,-5.4603,5.7389,1.0856,1.2615,-2.0315,2.3293,46
4.539,87,9.4523,-0.8387,-3.9557,-0.2974,-0.0294,0.9982,75,3.976,76,4.3716,11.2276,-9.9162,-0.3911,0.0926,0.4696,84,4.485,86,11.543,4.1131,-14.7623,-0.9304,1.2803,1.9444,74,85240.839,1648350,-5.751,6.4108,1.4108,1.5946,-2.1458,2.3757,46
4.591,88,3.0924,-0.6622,-3.4544,-0.8945,0.661,0.7669,75,4.028,77,4.0649,12.9095,-10.5183,-0.3184,-0.0805,0.3269,84,4.537,87,9.3415,5.2664,-18.7791,-1.3543,1.6128,1.5287,74,85240.891,1648351,-5.8302,7.0049,1.602,1.8377,-2.2292,2.4096,46
4.642,89,-1.6634,-0.2878,-2.925,-0.5967,0.794,0.3212,75,4.08,78,3.2102,13.5668,-10.8434,-0.6887,-0.7272,0.1332,84,4.589,88,7.5276,8.1831,-20.0797,-0.3119,0.5037,0.8943,74,85240.943,1648352,-7.1194,5.2121,1.3676,2.0151,-2.29,2.4343,46
4.694,90,-2.6155,-2.2183,-5.2554,-0.4594,0.4254,0.709,75,4.131,79,2.8368,11.9352,-11.1882,-1.1827,-1.2034,-0.2175,84,4.64,89,5.3905,11.3243,-12.071,-0.4304,-0.2452,0.9925,74,85240.994,1648353,-10.4276,0.863,-2.0051,2.1446,-2.3338,1.9982,46
4.746,91,-0.8763,3.7709,-7.6931,0.3391,-0.3588,0.2844,75,4.183,80,2.5324,9.0752,-12.1706,-1.5432,-1.4664,-0.5879,84,4.692,90,8.126,6.9788,-13.2409,-0.9788,-0.8523,0.7469,74,85241.046,1648354,-7.4442,0.5988,-4.0091,2.2381,-1.4921,0.8912,46
4.798,92,3.8073,6.3877,-6.6435,0.1875,-0.637,-0.1644,75,4.235,81,3.3417,6.3414,-12.3651,-1.8063,-1.2988,-0.663,84,4.744,91,8.203,3.6676,-14.0334,-1.1008,-1.0737,0.2656,74,85241.098,1648355,-5.0951,0.5318,-5.4279,2.3073,-0.8581,0.0721,46
4.85,93,4.2011,3.5847,-5.8361,-0.5405,-1.1343,-0.7951,75,4.287,82,3.4241,4.658,-12.1401,-1.4796,-0.634,-0.7228,84,4.796,92,9.7137,2.2385,-14.4016,-0.9851,-0.9869,-0.1252,74,85241.15,1648356,-8.9502,3.7524,-8.0875,2.0364,-0.9307,0.7283,46
4.901,94,8.1238,-0.3997,-4.3888,-1.0719,-1.4972,-0.9169,75,4.339,83,2.7879,4.0652,-10.6833,-1.3525,-0.3284,-0.1771,84,4.848,93,10.1442,0.2815,-13.9117,-0.7242,-1.0326,-0.2944,74,85241.202,1648357,-6.5123,3.1337,-8.5152,1.7559,-1.243,1.2072,46
4.953,95,10.9867,-1.4184,-4.3801,-0.1088,-0.5688,-0.388,75,4.39,84,2.417,7.5572,-8.9219,-0.3154,-0.7725,0.3741,84,4.899,94,11.7743,-2.6595,-12.1652,-0.8668,-1.427,0.0003,74,85241.253,1648358,-4.7655,2.7066,-8.7372,1.5325,-1.4695,1.5568,46
5.005,96,9.9466,0.3089,-2.9535,-0.7568,0.2673,-0.3454,75,4.442,85,5.371,10.8424,-8.9062,-0.4385,-0.3401,0.934,84,4.951,95,13.8591,0.3164,-9.5207,-1.3078,-1.659,0.3727,74,85241.305,1648359,-3.491,2.3758,-8.8984,1.3534,-1.6333,1.8119,46
5.057,97,7.0451,0.4608,-2.6693,-1.2297,0.8775,-0.9272,75,4.494,86,5.2916,10.7451,-8.063,-1.0,-0.4919,1.0757,84,5.003,96,13.4082,1.2672,-10.2151,-1.562,-1.8842,0.6069,74,85241.357,1648360,-2.5669,2.1235,-9.0355,1.205,-1.7516,1.9981,46
5.108,98,4.135,-3.1575,-5.7702,-1.5749,1.3229,-0.9734,75,4.546,87,4.1476,10.0492,-7.581,-0.6599,-0.6244,0.7634,84,5.055,97,11.5888,5.9309,-9.7672,-1.5913,-0.6968,1.1153,74,85241.409,1648361,-2.8509,6.8809,-9.8196,1.1132,-1.8607,2.134,46
5.16,99,0.5693,-3.3224,-9.3189,-0.5574,0.6042,-0.1692,75,4.598,88,3.3546,8.6826,-6.0861,-1.1073,-0.4799,0.3588,84,5.107,98,5.7161,8.3898,-12.6593,-1.8366,0.1698,1.4808,74,85241.46,1648362,-2.7572,9.9429,-10.5845,0.317,-1.9996,2.2332,46
5.212,100,-1.4195,-1.74,-10.6931,0.1091,-0.2283,0.5519,75,4.65,89,0.4667,6.4966,-6.946,-1.4882,0.3288,-0.0768,84,5.159,99,4.8505,9.2968,-17.2442,-0.6639,0.8023,0.8364,74,85241.512,1648363,-3.2406,7.7333,-9.2691,-0.1221,-1.9495,1.4645,46
5.264,101,-2.1706,-0.5553,-11.4101,0.6939,-0.8263,0.7817,75,4.701,90,-0.8052,5.3488,-8.2916,-0.4934,0.7824,-0.5714,84,5.21,100,4.2462,4.7532,-20.5905,0.192,0.5924,-0.0636,74,85241.564,1648364,-2.4092,5.5501,-9.2622,-0.7289,-1.906,0.8078,46
5.316,102,1.1958,4.9846,-10.9267,0.074,-1.1409,-0.1046,75,4.753,91,-6.2202,0.9824,-13.2432,-1.0401,0.3461,-1.0083,84,5.262,101,6.5436,7.884,-20.2595,-0.4581,0.2382,-0.0245,74,85241.616,1648365,-1.6132,4.8991,-8.3053,-1.2037,-2.0542,1.2653,46
5.367,103,5.9304,-0.0087,-11.4714,-0.6234,-1.502,-0.7514,75,4.805,92,-3.52,-1.3607,-15.1517,-0.0879,-0.42,-0.2434,84,5.314,102,7.376,7.3221,-17.9928,-0.0635,-0.0857,-0.1817,74,85241.667,1648366,-6.4089,-1.6823,-14.0871,-0.8612,-2.1623,1.5849,46
5.419,104,9.3859,-0.3287,-16.2688,-1.1324,-1.7656,-0.1751,75,4.857,93,2.3509,4.3337,-17.9753,-0.4531,-0.6615,0.4877,84,5.366,103,7.4819,6.5963,-17.0111,-0.0484,-0.0729,-0.4634,74,85241.719,1648367,-4.3282,-1.8307,-10.7126,0.0453,-2.2412,0.619,46
5.471,105,4.1385,5.15,-18.0592,-0.1521,-0.6112,0.5283,75,4.909,94,6.6356,-2.0978,-19.2961,-1.0107,-0.3446,1.0213,84,5.417,104,8.224,5.5781,-15.8633,0.0785,0.0246,-0.4313,74,85241.771,1648368,-2.8289,-1.793,-7.3671,0.7069,-2.2988,-0.0828,46
5.523,106,8.078,-1.439,-14.8974,-0.5887,-0.2749,0.8383,75,4.961,95,9.7629,-2.9724,-11.4353,-0.4874,-0.6029,0.6739,84,5.469,105,8.3698,5.8305,-15.0831,0.2214,0.1187,-0.2097,74,85241.822,1648369,-1.6938,-1.7531,-4.9166,1.1898,-2.3409,-0.5927,46
5.575,107,7.5632,-1.1435,-15.4597,-0.9645,-0.7159,0.3328,75,5.013,96,12.0453,-1.7202,-12.5848,-1.0302,-0.5571,0.2047,84,5.521,106,8.4097,4.7771,-14.454,0.2037,0.1694,-0.0353,74,85241.874,1648370,-0.8346,-1.698,-3.1467,1.5423,-2.3716,-0.963,46
5.626,108,7.4829,-2.6327,-14.6756,-0.7118,0.16,0.2773,75,5.064,97,12.0891,1.8932,-13.4167,-0.6149,-0.7163,-0.2434,84,5.573,107,8.8503,4.3985,-13.7834,0.0756,0.2753,0.0964,74,85241.926,1648371,-0.1976,-1.6354,-1.8831,1.7995,-2.394,-1.23,46
5.678,109,8.2266,-3.9526,-13.058,-0.9128,0.5827,0.3387,75,5.116,98,12.0643,3.1844,-11.3086,-0.9853,-0.9316,-0.4528,84,5.625,108,9.1996,4.1667,-13.1504,-0.203,0.3283,0.2895,74,85241.978,1648372,0.2873,-1.5749,-0.9864,1.9872,-2.4103,-1.4236,46
5.73,110,9.1054,-4.8956,-12.2395,-0.7672,0.6179,0.4158,75,5.168,99,11.6562,4.8527,-10.2888,-0.4772,-0.673,-0.6806,84,5.676,109,9.6549,3.9615,-12.3406,-0.712,0.308,0.5555,74,85242.029,1648373,5.5681,4.1816,-8.7455,2.124,-2.4222,-1.7078,46
5.781,111,9.4885,-5.4409,-12.0849,-0.6477,0.7266,0.5867,75,5.22,100,11.5228,4.9528,-9.5938,-0.858,-0.6651,-0.9824,84,5.728,110,9.1933,2.5728,-11.4492,-1.1949,0.1345,0.7871,74,85242.081,1648374,0.4338,2.5687,-7.2048,2.224,-2.1385,-0.5707,46
5.833,112,9.0039,-5.6626,-12.1873,-0.4134,0.723,0.7489,75,5.272,101,10.5724,4.8228,-8.8647,-0.828,-0.5261,-1.2896,84,5.78,111,8.2778,0.7533,-9.6331,-1.5473,0.2826,1.1676,74,85242.133,1648375,5.6317,-3.3831,-13.2839,2.2965,-1.8338,-0.0832,46
5.885,113,8.1698,-4.8755,-12.5541,-0.2498,0.7712,0.8393,75,5.323,102,8.6857,4.1897,-8.8374,-0.3673,-0.2728,-1.2659,84,5.832,112,6.2558,1.7844,-11.1692,-1.8045,0.8846,1.3877,74,85242.185,1648376,4.1664,-3.233,-14.0257,2.3494,-1.2538,0.5108,46
5.937,114,7.0027,-3.7911,-12.9053,-0.3268,0.7447,0.7988,75,5.375,103,7.2701,5.2868,-9.3605,0.3996,-0.268,-0.975,84,5.884,113,9.8315,6.1435,-11.5555,-0.987,-0.0227,0.9587,74,85242.237,1648377,7.1734,-5.388,-15.2952,1.977,-0.7094,0.3833,46
5.989,115,5.301,-3.6253,-13.2381,-0.5782,0.7633,0.6347,75,5.427,104,6.2175,7.1582,-11.0332,0.7332,-0.3412,-0.799,84,5.935,114,11.5417,3.0105,-10.7359,-1.0088,-0.5509,0.6978,74,85242.289,1648378,8.0349,-4.0458,-16.712,1.162,-0.5486,0.1406,46
6.04,116,4.0044,-3.4184,-12.7539,-0.5466,0.5604,0.3586,75,5.479,105,4.6835,6.1571,-11.3671,-0.1449,-0.5064,-0.6804,84,5.987,115,11.0919,2.5604,-10.7575,-0.726,-0.5875,0.4206,74,85242.34,1648379,8.2514,-3.1591,-17.874,0.8236,-0.3292,0.2259,46
6.092,117,3.1987,-4.3788,-11.1119,-0.206,0.53,0.3033,75,5.531,106,5.0941,6.2942,-11.0516,0.5071,-0.8255,-0.3498,84,6.039,116,10.5938,1.3993,-11.02,-0.5253,-0.6164,0.171,74,85242.392,1648380,8.6571,-3.1482,-18.3588,0.5673,-0.0795,0.2447,46
6.144,118,5.4418,-8.3553,-11.3577,-0.8084,0.4122,0.4651,75,5.582,107,5.1857,6.0574,-10.8786,-0.3099,-0.7809,-0.2376,84,6.091,117,10.2884,1.3607,-11.3172,-0.2988,-0.5077,-0.0004,74,85242.444,1648381,9.2586,-3.7146,-17.8692,0.2736,0.0884,0.1391,46
6.196,119,6.0487,-8.4468,-11.3098,-0.3929,0.4106,0.5964,75,5.634,108,5.3645,7.483,-10.3806,-0.4677,-0.6159,-0.3771,84,6.143,118,9.932,1.1727,-11.6984,-0.2068,-0.4297,-0.0997,74,85242.496,1648382,9.3793,-3.9318,-16.4272,-0.1673,0.1461,0.1881,46
6.248,120,5.3717,-8.3269,-11.1796,-0.0526,0.6086,0.8344,75,5.686,109,6.1833,8.0747,-9.195,-0.6549,-0.5935,-0.6285,84,6.194,119,9.9054,0.9715,-12.1235,-0.1764,-0.3533,-0.1648,74,85242.547,1648383,8.9811,-3.4849,-14.8879,-0.638,-0.0116,0.3792,46
6.299,121,5.2592,-8.9304,-12.158,0.2836,0.9835,1.1443,75,5.738,110,5.4555,7.8336,-9.0486,-1.0842,-0.6091,-0.905,84,6.246,120,9.739,0.7018,-11.9024,-0.2296,-0.4362,-0.2582,74,85242.599,1648384,7.6039,-2.6791,-13.7634,-1.0122,-0.5035,0.6311,46
6.351,122,5.2722,-9.0575,-11.5334,0.3363,1.0752,1.3052,75,5.79,111,5.2502,8.3626,-8.6272,-1.2764,-0.7848,-1.1774,84,6.298,121,9.754,-0.0057,-11.6908,-0.3398,-0.7745,-0.4089,74,85242.651,1648385,3.9024,-1.92,-15.0772,-1.0931,-0.8434,0.7892,46
6.403,123,4.1602,-8.9066,-11.3598,0.7982,1.4655,1.4721,75,5.841,112,5.0916,7.5261,-8.4045,-1.1894,-0.7944,-1.4994,84,6.35,122,12.0715,0.1577,-11.278,-0.5329,-1.2386,-0.6095,74,85242.703,1648386,3.6614,-2.2249,-14.8384,-0.9889,-0.2953,0.9755,46
6.455,124,3.5113,-8.4926,-10.9908,1.0804,1.752,1.4347,75,5.893,113,3.3481,7.1982,-8.088,-1.1279,-0.8547,-1.7807,84,6.402,123,14.076,-0.6009,-10.0884,-1.0642,-1.5774,-0.5669,74,85242.754,1648387,6.4648,-1.5632,-15.3866,-0.8786,0.0787,1.2117,46
6.507,125,1.7971,-7.5286,-11.0606,1.4629,1.9611,1.1913,75,5.945,114,1.7799,6.6377,-7.5761,-1.1312,-0.8728,-1.871,84,6.453,124,12.4958,-1.1208,-11.9912,-1.2971,-1.6628,-0.0201,74,85242.806,1648388,8.5378,-1.2589,-16.5362,-0.7146,0.3262,1.2613,46
6.558,126,0.4653,-5.4268,-12.0792,1.7421,1.9324,0.7316,75,5.997,115,0.9647,7.3275,-8.0553,-1.2485,-1.3084,-1.7088,84,6.505,125,11.2591,-1.0517,-10.1067,-0.9764,-1.234,0.6631,74,85242.858,1648389,8.8623,-1.6784,-17.3934,-0.7256,0.294,1.261,46
6.61,127,-1.941,-2.6682,-12.1072,1.7409,1.3818,0.0815,75,6.049,116,3.0129,7.7553,-7.9685,-1.5913,-1.6276,-1.0533,84,6.557,126,10.9122,1.3347,-9.4287,-1.013,-0.3077,1.1617,74,85242.91,1648390,9.0363,-2.3217,-17.2137,-0.7583,0.365,1.0702,46
6.662,128,-3.1073,-0.0395,-11.8224,1.843,0.3392,-0.6156,75,6.101,117,5.9753,6.7501,-7.0293,-1.3531,-1.2895,-0.8186,84,6.609,127,11.2866,2.3728,-8.587,-1.3823,0.4538,1.5256,74,85242.961,1648391,8.4793,-3.8768,-17.3176,-0.9566,0.2281,0.6473,46
6.714,129,2.7898,-0.2428,-6.1728,1.3947,-0.4218,-1.1244,75,6.152,118,4.2138,7.016,-7.3294,-0.7583,-0.9101,-0.6265,84,6.661,128,11.7714,2.7983,-8.6804,-1.5543,1.0096,1.7912,74,85243.013,1648392,8.2763,-3.3375,-17.1613,-1.2363,0.1059,0.2288,46
6.765,130,7.0937,0.1419,-8.9616,0.3405,-0.7581,-1.1291,75,6.204,119,2.6407,7.0855,-7.1597,-0.1996,-1.0828,-0.3008,84,6.712,129,11.9413,2.7232,-9.186,-1.6264,1.4152,1.9833,74,85243.065,1648393,7.5929,-2.9288,-16.6185,-1.5207,-0.2602,-0.0371,46
6.817,131,8.6005,-0.2121,-7.4276,0.9229,0.1291,-0.4254,75,6.256,120,1.9403,7.4843,-6.8564,0.3531,-1.3952,0.0079,84,6.764,130,11.0727,3.0091,-10.3901,-1.8622,1.7112,1.9912,74,85243.116,1648394,6.2442,-1.9238,-15.5965,-1.7042,-0.6512,-0.2741,46
6.869,132,7.324,-2.2556,-7.8407,0.0618,0.7766,0.3662,75,6.308,121,1.4429,8.0584,-6.897,0.5596,-1.5699,0.2484,84,6.816,131,9.3691,3.5308,-13.6544,-1.082,1.3216,1.4458,74,85243.168,1648395,4.8665,-1.5823,-13.9699,-1.7226,-1.1342,-0.5405,46
6.921,133,3.0357,-2.1982,-7.3791,0.3162,0.7953,0.7405,75,6.36,122,1.6765,8.3967,-6.0455,0.4592,-1.747,0.4793,84,6.868,132,10.6895,5.48,-17.32,-0.4026,0.7378,0.6084,74,85243.22,1648396,3.5704,-1.211,-12.6477,-1.7366,-1.4899,-0.7345,46
6.973,134,0.8476,-2.3958,-7.0223,0.7576,0.3715,0.9235,75,6.411,123,1.4353,8.3708,-5.7364,0.3049,-1.5162,0.5184,84,6.92,133,11.5918,3.4181,-17.8755,-0.6524,-0.1349,-0.2276,74,85243.272,1648397,2.6217,-0.9238,-11.6917,-1.741,-1.7503,-0.8769,46
7.024,135,-0.7545,-0.1833,-6.7013,1.2273,-0.0536,0.9363,75,6.463,124,1.1946,8.2585,-5.7812,-0.1382,-1.2407,0.5004,84,6.971,134,11.241,1.5518,-17.0051,-0.4784,-0.5133,-0.4282,74,85243.323,1648398,2.8122,-0.3286,-9.7347,-1.6524,-1.9406,-0.9107,46
7.076,136,-0.9023,1.0227,-4.812,1.5701,-0.6173,0.6826,75,6.515,125,2.2855,8.1588,-6.3355,-0.7776,-1.0333,0.5709,84,7.023,135,10.7507,0.1083,-16.2007,-0.4659,-0.6094,-0.2952,74,85243.375,1648399,2.1131,-3.2201,-7.9425,-1.8107,-2.0794,-0.8446,46
7.128,137,4.3991,-4.4513,-11.5085,1.0422,-0.4537,0.8244,75,6.567,126,3.6641,7.3273,-6.4265,-1.1526,-0.6907,0.7365,84,7.075,136,10.2078,-0.8815,-15.523,-0.4244,-0.5276,-0.2125,74,85243.427,1648400,1.5079,-2.3496,-7.8821,-1.9994,-2.1807,-0.817,46
7.18,138,-0.3594,-1.8574,-12.9661,0.0833,-0.7374,-0.0703,75,6.619,127,3.3382,6.7987,-7.2251,-0.7582,-0.3842,0.8637,84,7.127,137,10.256,-1.4453,-14.751,-0.4527,-0.3259,-0.0813,74,85243.479,1648401,1.0495,-1.6824,-7.8816,-2.1371,-2.2547,-0.7995,46
7.231,139,3.8682,1.7413,-6.8721,-0.3413,-0.3984,-0.7264,75,6.67,128,4.9137,8.5766,-5.9088,-0.9023,-0.6727,0.9279,84,7.179,138,10.2109,-1.8811,-14.0627,-0.5213,-0.2413,0.063,74,85243.531,1648402,5.9564,-6.4858,-3.2809,-0.9073,-1.2311,-0.9862,46
7.283,140,7.8808,1.8408,-10.4114,-0.9264,-0.9601,-1.069,75,6.722,129,7.1786,8.2318,-6.1946,-0.7178,-0.1422,0.9435,84,7.23,139,9.7443,-1.9831,-13.8488,-0.693,-0.5442,0.1601,74,85243.582,1648403,4.559,-4.6281,-4.6597,0.0117,-0.4761,-1.2135,46
7.335,141,8.5423,-2.3026,-7.5573,-0.6462,-0.0183,-0.1036,75,6.774,130,6.7806,7.4553,-6.503,0.0529,0.012,0.7033,84,7.282,140,9.4428,-2.182,-13.8541,-0.6779,-0.7885,0.1824,74,85243.634,1648404,3.5364,-3.2463,-5.6263,0.6824,0.0817,-1.38,46
